Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
28/06/2018,31.675,32.58,28.96,28.055,28.055,28.055,27.15,27.15,41.63,53.395,58.825,62.445,59.73,57.92,58.825,62.445,65.16,66.065,51.585,40.725,33.485,34.39,32.58,33.485,32.58
29/06/2018,31.675,32.58,31.675,32.58,31.675,28.055,26.245,28.96,35.295,45.25,56.11,61.54,59.73,56.11,58.825,61.54,69.685,61.54,47.06,38.915,34.39,32.58,32.58,31.675,29.865
30/06/2018,29.865,30.77,31.675,28.96,28.96,27.15,25.34,25.34,26.245,26.245,26.245,27.15,27.15,28.055,28.96,28.055,28.055,28.96,28.055,28.055,27.15,26.245,28.055,28.055,28.055
01/07/2018,27.15,27.15,26.245,28.055,27.15,24.435,25.34,27.15,27.15,26.245,28.96,28.055,28.96,28.055,28.055,29.865,28.96,28.055,28.96,28.055,26.245,28.055,28.055,28.96,26.245
02/07/2018,28.055,27.15,27.15,28.055,26.245,25.34,25.34,26.245,40.725,47.06,55.205,55.205,57.92,61.54,64.255,66.97,64.255,58.825,46.155,39.82,32.58,30.77,31.675,32.58,31.675
03/07/2018,31.675,31.675,28.96,28.96,28.96,26.245,27.15,28.055,35.295,51.585,57.015,58.825,57.92,60.635,66.97,64.255,69.685,67.875,47.965,38.915,29.865,28.055,28.055,27.15,27.15
04/07/2018,27.15,26.245,27.15,27.15,25.34,25.34,23.53,27.15,33.485,48.87,57.92,54.3,55.205,59.73,64.255,64.255,63.35,60.635,47.965,38.915,32.58,28.96,31.675,30.77,29.865
05/07/2018,29.865,28.055,28.96,27.15,28.055,26.245,27.15,27.15,36.2,50.68,57.015,58.825,59.73,57.92,64.255,59.73,57.92,60.635,47.06,34.39,30.77,27.15,28.96,28.055,28.055
06/07/2018,27.15,28.055,28.055,28.055,28.055,25.34,25.34,28.055,30.77,42.535,50.68,54.3,56.11,56.11,61.54,60.635,62.445,57.92,47.965,39.82,34.39,32.58,31.675,31.675,28.96
07/07/2018,28.96,29.865,29.865,29.865,28.055,27.15,28.055,27.15,27.15,28.96,30.77,32.58,29.865,28.96,28.96,30.77,29.865,31.675,32.58,30.77,30.77,28.055,29.865,28.96,29.865
08/07/2018,28.96,29.865,29.865,28.055,28.055,27.15,26.245,27.15,28.055,28.96,28.96,28.96,29.865,31.675,31.675,30.77,30.77,32.58,30.77,30.77,29.865,28.96,29.865,28.96,28.96
09/07/2018,29.865,29.865,28.96,28.96,28.055,28.055,26.245,28.055,38.01,47.965,56.11,58.825,57.92,57.92,67.875,69.685,66.065,63.35,52.49,36.2,30.77,31.675,28.055,28.055,28.055
10/07/2018,28.055,28.055,27.15,28.055,27.15,27.15,25.34,28.96,38.915,49.775,58.825,55.205,54.3,57.015,58.825,66.065,59.73,57.92,48.87,42.535,36.2,29.865,28.96,28.96,28.055
11/07/2018,28.055,28.055,27.15,27.15,27.15,27.15,27.15,28.055,34.39,47.965,56.11,54.3,59.73,62.445,60.635,61.54,59.73,62.445,49.775,39.82,27.15,28.055,28.96,28.96,27.15
12/07/2018,28.055,28.055,27.15,28.055,27.15,27.15,27.15,27.15,36.2,52.49,57.92,58.825,57.015,57.015,57.92,58.825,58.825,57.015,47.06,38.915,28.96,28.055,28.96,27.15,28.055
13/07/2018,27.15,27.15,27.15,27.15,26.245,26.245,25.34,25.34,30.77,45.25,55.205,54.3,58.825,58.825,63.35,63.35,61.54,60.635,54.3,42.535,33.485,28.96,34.39,30.77,28.96
14/07/2018,28.96,27.15,28.96,28.055,28.055,26.245,26.245,27.15,27.15,28.96,28.055,27.15,28.055,30.77,31.675,29.865,30.77,34.39,31.675,31.675,28.96,28.055,30.77,28.96,28.055
15/07/2018,28.96,28.055,28.96,28.055,27.15,27.15,25.34,26.245,27.15,29.865,28.96,28.055,29.865,29.865,29.865,31.675,31.675,32.58,32.58,29.865,28.96,28.055,29.865,28.96,28.96
16/07/2018,28.055,28.96,28.055,28.055,28.055,26.245,26.245,27.15,37.105,49.775,57.92,61.54,62.445,60.635,62.445,63.35,65.16,61.54,45.25,36.2,28.96,28.055,28.96,28.055,28.055
17/07/2018,28.055,28.055,28.055,28.96,27.15,27.15,27.15,27.15,36.2,54.3,60.635,62.445,60.635,61.54,64.255,65.16,63.35,59.73,51.585,35.295,30.77,26.245,28.055,32.58,31.675
18/07/2018,29.865,30.77,30.77,30.77,31.675,29.865,28.055,30.77,46.155,56.11,59.73,60.635,56.11,50.68,57.015,64.255,65.16,65.16,49.775,45.25,38.915,36.2,35.295,30.77,29.865
19/07/2018,31.675,30.77,30.77,30.77,29.865,30.77,28.96,29.865,38.915,54.3,61.54,59.73,58.825,60.635,64.255,61.54,63.35,61.54,54.3,39.82,34.39,32.58,32.58,31.675,28.96
20/07/2018,28.96,29.865,29.865,28.055,32.58,31.675,28.96,31.675,39.82,47.06,53.395,55.205,58.825,55.205,54.3,53.395,54.3,56.11,38.01,34.39,30.77,28.96,26.245,27.15,26.245
21/07/2018,28.055,26.245,27.15,27.15,26.245,27.15,26.245,26.245,25.34,27.15,26.245,27.15,27.15,28.055,27.15,28.055,28.055,27.15,28.96,27.15,27.15,27.15,28.055,27.15,27.15
22/07/2018,27.15,28.96,27.15,28.055,27.15,27.15,24.435,24.435,26.245,26.245,28.055,28.055,28.055,26.245,28.055,28.055,28.055,28.055,28.96,28.96,27.15,28.055,28.96,28.96,28.96
23/07/2018,28.96,29.865,28.055,28.055,28.055,27.15,25.34,27.15,33.485,46.155,58.825,60.635,62.445,61.54,67.875,75.115,69.685,67.875,57.92,47.965,34.39,32.58,30.77,29.865,28.96
24/07/2018,28.96,28.055,28.055,28.96,28.96,28.055,27.15,27.15,38.915,52.49,58.825,58.825,61.54,61.54,63.35,60.635,65.16,69.685,54.3,39.82,38.01,32.58,31.675,28.055,28.055
25/07/2018,28.055,27.15,28.055,28.055,27.15,27.15,26.245,27.15,35.295,53.395,55.205,59.73,60.635,60.635,63.35,62.445,60.635,58.825,51.585,41.63,31.675,28.055,28.055,28.96,28.96
26/07/2018,28.055,28.055,27.15,27.15,27.15,28.055,26.245,28.055,40.725,52.49,64.255,66.97,60.635,58.825,64.255,69.685,66.97,64.255,55.205,44.345,37.105,32.58,32.58,30.77,30.77
27/07/2018,30.77,30.77,30.77,29.865,29.865,30.77,28.055,28.96,37.105,45.25,55.205,68.78,77.83,66.97,72.4,67.875,68.78,56.11,45.25,38.01,35.295,34.39,32.58,30.77,30.77
28/07/2018,29.865,28.055,28.055,26.245,27.15,31.675,28.96,29.865,29.865,30.77,31.675,27.15,25.34,25.34,27.15,27.15,27.15,26.245,28.055,25.34,25.34,26.245,25.34,26.245,26.245
29/07/2018,25.34,26.245,26.245,26.245,25.34,26.245,24.435,25.34,25.34,25.34,25.34,25.34,24.435,26.245,24.435,26.245,26.245,24.435,26.245,25.34,25.34,25.34,26.245,25.34,26.245
30/07/2018,26.245,25.34,26.245,26.245,26.245,28.055,24.435,28.055,38.01,47.965,62.445,58.825,55.205,60.635,57.92,56.11,63.35,59.73,38.915,34.39,28.055,29.865,25.34,24.435,25.34
31/07/2018,25.34,25.34,25.34,25.34,26.245,24.435,25.34,24.435,33.485,49.775,57.015,60.635,60.635,58.825,58.825,59.73,66.97,57.92,48.87,31.675,27.15,29.865,26.245,25.34,24.435
01/08/2018,25.34,25.34,24.435,25.34,25.34,25.34,22.625,26.245,29.865,44.345,53.395,54.3,60.635,60.635,57.92,57.015,55.205,55.205,49.775,34.39,31.675,28.96,25.34,26.245,26.245
02/08/2018,26.245,25.34,26.245,25.34,25.34,26.245,25.34,26.245,38.01,59.73,55.205,57.92,57.92,57.015,60.635,66.97,62.445,64.255,49.775,36.2,30.77,27.15,27.15,27.15,25.34
03/08/2018,26.245,27.15,25.34,26.245,25.34,25.34,24.435,25.34,31.675,47.06,55.205,56.11,56.11,55.205,54.3,53.395,57.92,51.585,38.915,30.77,29.865,35.295,29.865,28.96,27.15
04/08/2018,25.34,27.15,26.245,25.34,26.245,26.245,24.435,26.245,25.34,24.435,26.245,26.245,28.96,25.34,26.245,26.245,27.15,26.245,26.245,26.245,25.34,25.34,26.245,26.245,25.34
05/08/2018,26.245,27.15,25.34,26.245,25.34,26.245,22.625,24.435,25.34,26.245,25.34,26.245,27.15,27.15,27.15,26.245,28.055,26.245,28.055,28.055,26.245,25.34,27.15,28.055,27.15
06/08/2018,27.15,27.15,26.245,26.245,26.245,25.34,24.435,26.245,34.39,47.06,58.825,57.015,54.3,57.015,62.445,61.54,72.4,66.065,51.585,49.775,36.2,30.77,31.675,30.77,29.865
07/08/2018,30.77,28.96,27.15,28.055,25.34,25.34,23.53,25.34,37.105,45.25,56.11,65.16,61.54,57.015,66.97,67.875,69.685,66.065,51.585,35.295,30.77,28.96,26.245,26.245,25.34
08/08/2018,26.245,25.34,24.435,26.245,25.34,25.34,23.53,27.15,39.82,44.345,53.395,57.92,56.11,63.35,66.065,62.445,62.445,62.445,46.155,36.2,31.675,38.915,33.485,34.39,32.58
09/08/2018,31.675,31.675,28.96,26.245,26.245,26.245,26.245,25.34,31.675,48.87,53.395,57.015,56.11,55.205,58.825,60.635,61.54,56.11,37.105,31.675,36.2,29.865,28.055,28.96,26.245
10/08/2018,24.435,25.34,24.435,25.34,24.435,24.435,23.53,25.34,30.77,42.535,56.11,53.395,55.205,57.92,57.015,59.73,56.11,55.205,39.82,31.675,28.96,33.485,30.77,29.865,28.96
11/08/2018,28.96,28.96,26.245,26.245,26.245,25.34,24.435,24.435,27.15,25.34,26.245,28.055,26.245,28.96,27.15,27.15,27.15,25.34,26.245,26.245,24.435,26.245,26.245,26.245,27.15
12/08/2018,28.055,26.245,26.245,28.055,27.15,26.245,26.245,25.34,26.245,26.245,27.15,26.245,26.245,27.15,28.055,27.15,26.245,26.245,26.245,26.245,24.435,28.055,27.15,26.245,28.055
13/08/2018,27.15,27.15,28.055,26.245,26.245,26.245,25.34,25.34,33.485,47.965,54.3,58.825,57.015,56.11,61.54,58.825,61.54,60.635,48.87,33.485,26.245,30.77,29.865,29.865,30.77
14/08/2018,30.77,31.675,30.77,30.77,29.865,30.77,30.77,29.865,31.675,46.155,59.73,64.255,55.205,57.015,58.825,57.92,57.015,55.205,47.06,38.915,36.2,29.865,29.865,28.055,28.055
15/08/2018,28.055,28.055,27.15,27.15,26.245,23.53,25.34,24.435,31.675,47.965,53.395,51.585,54.3,55.205,60.635,60.635,57.92,53.395,40.725,36.2,31.675,29.865,28.96,28.055,28.96
16/08/2018,25.34,24.435,25.34,25.34,25.34,25.34,26.245,25.34,28.96,45.25,55.205,56.11,53.395,58.825,54.3,59.73,58.825,53.395,42.535,37.105,29.865,37.105,33.485,31.675,31.675
17/08/2018,29.865,30.77,27.15,26.245,25.34,25.34,25.34,24.435,32.58,38.01,47.965,49.775,52.49,52.49,56.11,51.585,55.205,50.68,37.105,34.39,28.96,29.865,28.96,28.055,25.34
18/08/2018,26.245,26.245,25.34,24.435,22.625,23.53,23.53,23.53,21.72,22.625,25.34,25.34,24.435,26.245,26.245,25.34,25.34,24.435,25.34,24.435,21.72,24.435,23.53,24.435,24.435
19/08/2018,24.435,24.435,23.53,22.625,22.625,24.435,22.625,24.435,23.53,23.53,25.34,24.435,25.34,30.77,29.865,26.245,29.865,30.77,24.435,22.625,22.625,23.53,24.435,24.435,24.435
20/08/2018,24.435,23.53,23.53,24.435,23.53,23.53,23.53,23.53,32.58,43.44,52.49,52.49,57.92,57.92,56.11,54.3,56.11,55.205,47.965,33.485,30.77,24.435,25.34,24.435,23.53
21/08/2018,24.435,25.34,24.435,23.53,23.53,22.625,23.53,23.53,28.055,45.25,57.015,48.87,52.49,55.205,60.635,59.73,63.35,60.635,49.775,32.58,28.96,32.58,25.34,24.435,23.53
22/08/2018,24.435,22.625,23.53,24.435,24.435,24.435,24.435,26.245,37.105,46.155,54.3,57.92,57.92,57.015,57.015,60.635,55.205,59.73,45.25,35.295,29.865,28.055,27.15,28.055,27.15
23/08/2018,28.055,28.055,27.15,28.055,27.15,26.245,25.34,23.53,31.675,43.44,48.87,50.68,51.585,55.205,54.3,55.205,57.92,50.68,41.63,30.77,30.77,38.915,31.675,28.96,28.055
24/08/2018,28.96,28.96,27.15,26.245,25.34,23.53,24.435,26.245,30.77,41.63,47.06,47.965,48.87,47.06,47.965,47.06,47.06,43.44,38.01,27.15,24.435,28.055,21.72,22.625,22.625
25/08/2018,22.625,21.72,23.53,23.53,22.625,24.435,22.625,20.815,21.72,22.625,22.625,25.34,24.435,23.53,22.625,24.435,23.53,23.53,21.72,22.625,21.72,22.625,22.625,23.53,23.53
26/08/2018,21.72,22.625,22.625,22.625,22.625,22.625,23.53,21.72,22.625,21.72,22.625,22.625,21.72,24.435,23.53,21.72,21.72,27.15,25.34,23.53,20.815,22.625,23.53,23.53,23.53
27/08/2018,22.625,23.53,22.625,22.625,23.53,24.435,22.625,21.72,22.625,21.72,21.72,23.53,22.625,22.625,23.53,23.53,23.53,23.53,23.53,22.625,20.815,23.53,23.53,24.435,23.53
28/08/2018,22.625,22.625,22.625,22.625,23.53,22.625,24.435,21.72,28.96,45.25,51.585,56.11,53.395,56.11,55.205,54.3,57.92,55.205,47.06,34.39,30.77,24.435,22.625,23.53,22.625
29/08/2018,23.53,23.53,22.625,23.53,22.625,23.53,22.625,21.72,29.865,49.775,56.11,58.825,56.11,59.73,58.825,57.92,57.015,52.49,49.775,38.915,26.245,28.96,24.435,22.625,24.435
30/08/2018,23.53,22.625,22.625,23.53,24.435,21.72,22.625,22.625,35.295,43.44,54.3,56.11,55.205,58.825,57.015,58.825,57.92,56.11,44.345,31.675,31.675,32.58,28.055,28.055,28.055
31/08/2018,28.055,28.96,26.245,25.34,25.34,25.34,25.34,23.53,33.485,43.44,54.3,53.395,53.395,53.395,51.585,52.49,51.585,50.68,41.63,34.39,25.34,31.675,25.34,26.245,25.34
01/09/2018,25.34,25.34,24.435,24.435,25.34,25.34,25.34,24.435,25.34,23.53,25.34,24.435,25.34,25.34,25.34,26.245,25.34,26.245,24.435,26.245,25.34,26.245,26.245,28.055,26.245
02/09/2018,25.34,24.435,24.435,25.34,25.34,25.34,25.34,24.435,26.245,24.435,25.34,25.34,25.34,25.34,26.245,25.34,25.34,25.34,25.34,25.34,24.435,27.15,25.34,26.245,25.34
03/09/2018,26.245,26.245,27.15,26.245,25.34,25.34,27.15,24.435,34.39,46.155,52.49,54.3,56.11,56.11,58.825,55.205,56.11,54.3,46.155,35.295,31.675,29.865,34.39,32.58,29.865
04/09/2018,31.675,29.865,29.865,28.96,27.15,28.055,26.245,27.15,34.39,46.155,56.11,55.205,53.395,58.825,61.54,61.54,59.73,58.825,48.87,40.725,32.58,29.865,28.055,28.055,28.055
05/09/2018,28.055,26.245,26.245,27.15,27.15,27.15,27.15,26.245,32.58,47.06,55.205,57.92,57.92,58.825,58.825,56.11,58.825,59.73,47.06,36.2,31.675,29.865,28.96,28.96,28.96
06/09/2018,28.96,28.96,28.96,25.34,26.245,27.15,25.34,25.34,34.39,45.25,54.3,61.54,56.11,55.205,57.92,59.73,57.92,58.825,48.87,40.725,29.865,28.96,29.865,30.77,28.055
07/09/2018,28.055,23.53,25.34,24.435,24.435,24.435,25.34,24.435,30.77,44.345,53.395,57.92,57.015,56.11,58.825,58.825,61.54,50.68,40.725,38.01,27.15,28.055,27.15,26.245,24.435
08/09/2018,24.435,26.245,23.53,24.435,25.34,24.435,24.435,24.435,24.435,26.245,26.245,25.34,24.435,24.435,25.34,27.15,26.245,25.34,25.34,24.435,22.625,24.435,23.53,24.435,24.435
09/09/2018,23.53,25.34,24.435,24.435,24.435,25.34,25.34,24.435,25.34,23.53,25.34,28.96,28.055,27.15,26.245,27.15,24.435,25.34,25.34,22.625,23.53,24.435,24.435,24.435,24.435
10/09/2018,24.435,22.625,23.53,25.34,24.435,22.625,25.34,24.435,33.485,46.155,52.49,57.92,51.585,56.11,59.73,57.015,61.54,58.825,46.155,35.295,30.77,29.865,28.96,30.77,28.96
11/09/2018,28.055,28.055,25.34,25.34,25.34,25.34,25.34,25.34,35.295,47.06,56.11,57.015,54.3,58.825,60.635,58.825,58.825,57.015,43.44,31.675,29.865,28.96,29.865,28.055,27.15
12/09/2018,26.245,24.435,24.435,25.34,24.435,24.435,25.34,25.34,35.295,46.155,52.49,57.015,56.11,57.92,57.015,57.015,57.92,55.205,51.585,39.82,33.485,32.58,30.77,34.39,31.675
13/09/2018,29.865,31.675,27.15,28.055,25.34,26.245,25.34,32.58,40.725,48.87,57.92,64.255,57.92,57.92,55.205,59.73,60.635,57.015,50.68,35.295,33.485,34.39,33.485,32.58,32.58
14/09/2018,31.675,30.77,29.865,28.055,27.15,27.15,28.055,28.96,39.82,48.87,56.11,56.11,53.395,54.3,55.205,54.3,52.49,47.965,43.44,33.485,28.96,31.675,28.055,29.865,29.865
15/09/2018,29.865,28.055,26.245,26.245,25.34,25.34,26.245,26.245,27.15,28.055,28.055,26.245,28.96,27.15,28.96,28.96,29.865,29.865,25.34,25.34,27.15,25.34,27.15,25.34,27.15
16/09/2018,25.34,26.245,26.245,28.055,27.15,25.34,25.34,26.245,25.34,26.245,27.15,26.245,26.245,28.96,26.245,28.055,27.15,27.15,26.245,25.34,27.15,28.96,28.055,27.15,26.245
17/09/2018,28.96,28.055,28.96,28.055,28.055,27.15,28.055,28.055,37.105,51.585,57.92,60.635,55.205,58.825,56.11,57.015,60.635,61.54,47.965,34.39,28.055,26.245,28.055,27.15,27.15
18/09/2018,27.15,27.15,27.15,28.96,28.055,28.055,28.96,28.96,31.675,49.775,62.445,57.92,61.54,59.73,59.73,58.825,57.015,56.11,42.535,29.865,26.245,28.96,28.055,28.055,26.245
19/09/2018,26.245,27.15,26.245,27.15,26.245,26.245,26.245,26.245,37.105,47.06,55.205,55.205,56.11,57.015,55.205,57.015,56.11,55.205,38.915,29.865,28.055,28.055,26.245,26.245,27.15
20/09/2018,26.245,26.245,27.15,26.245,28.055,26.245,27.15,28.055,37.105,47.06,64.255,62.445,59.73,65.16,69.685,65.16,59.73,57.92,43.44,31.675,31.675,28.96,27.15,28.055,28.055
21/09/2018,28.055,28.055,27.15,28.055,25.34,25.34,26.245,27.15,38.01,46.155,57.92,55.205,54.3,57.015,54.3,54.3,53.395,50.68,40.725,35.295,30.77,29.865,28.96,30.77,28.96
22/09/2018,28.96,28.96,28.96,28.96,28.96,28.055,26.245,25.34,25.34,27.15,25.34,25.34,25.34,27.15,26.245,26.245,25.34,25.34,26.245,25.34,26.245,26.245,27.15,26.245,27.15
23/09/2018,29.865,28.96,28.96,28.96,28.96,29.865,27.15,27.15,25.34,25.34,25.34,26.245,24.435,28.055,26.245,26.245,26.245,25.34,26.245,25.34,26.245,26.245,26.245,26.245,28.96
24/09/2018,28.96,28.96,28.96,30.77,30.77,29.865,27.15,27.15,37.105,50.68,57.015,57.015,55.205,66.065,59.73,62.445,58.825,55.205,46.155,33.485,30.77,29.865,27.15,26.245,24.435
25/09/2018,26.245,26.245,26.245,28.055,27.15,27.15,25.34,26.245,35.295,47.965,58.825,59.73,57.92,61.54,60.635,61.54,63.35,63.35,50.68,38.01,31.675,29.865,28.96,26.245,25.34
26/09/2018,26.245,24.435,25.34,24.435,26.245,26.245,25.34,32.58,39.82,47.06,59.73,57.92,58.825,59.73,62.445,65.16,63.35,57.92,49.775,38.01,34.39,28.96,28.055,28.96,28.96
27/09/2018,28.055,27.15,28.055,28.055,28.055,27.15,27.15,28.055,38.01,52.49,57.92,58.825,55.205,57.015,61.54,61.54,61.54,60.635,44.345,36.2,32.58,29.865,29.865,29.865,29.865
28/09/2018,29.865,29.865,28.055,27.15,27.15,26.245,25.34,27.15,38.915,47.965,56.11,55.205,59.73,63.35,57.92,60.635,62.445,52.49,43.44,38.01,33.485,30.77,29.865,30.77,28.96
29/09/2018,29.865,28.055,26.245,27.15,27.15,28.055,26.245,25.34,23.53,25.34,26.245,25.34,25.34,26.245,26.245,27.15,25.34,26.245,25.34,25.34,26.245,26.245,25.34,25.34,25.34
30/09/2018,26.245,26.245,26.245,27.15,25.34,26.245,27.15,26.245,24.435,24.435,25.34,24.435,26.245,26.245,25.34,26.245,26.245,25.34,25.34,25.34,26.245,26.245,26.245,25.34,25.34
01/10/2018,26.245,26.245,26.245,27.15,26.245,26.245,26.245,28.96,34.39,44.345,58.825,57.92,57.015,65.16,65.16,63.35,59.73,59.73,49.775,38.01,30.77,30.77,28.96,32.58,29.865
02/10/2018,30.77,29.865,28.96,29.865,27.15,28.055,27.15,29.865,38.01,49.775,59.73,62.445,59.73,63.35,62.445,64.255,63.35,62.445,55.205,40.725,33.485,32.58,32.58,28.96,29.865
03/10/2018,28.96,29.865,28.96,29.865,29.865,28.96,28.96,31.675,37.105,54.3,66.97,62.445,64.255,64.255,66.97,66.065,64.255,60.635,53.395,39.82,35.295,33.485,34.39,32.58,30.77
04/10/2018,29.865,30.77,30.77,29.865,30.77,30.77,30.77,31.675,40.725,55.205,63.35,66.065,61.54,63.35,68.78,66.065,66.97,63.35,50.68,42.535,37.105,38.01,35.295,33.485,32.58
05/10/2018,31.675,31.675,31.675,30.77,32.58,30.77,30.77,34.39,39.82,51.585,58.825,56.11,58.825,58.825,60.635,61.54,57.92,56.11,42.535,34.39,30.77,32.58,30.77,31.675,32.58
06/10/2018,32.58,31.675,30.77,28.96,28.055,28.055,28.055,28.96,28.055,28.055,28.96,27.15,28.055,28.96,28.96,29.865,28.96,30.77,29.865,28.96,29.865,30.77,30.77,28.055,28.055
07/10/2018,28.055,28.96,29.865,29.865,29.865,29.865,28.055,28.96,28.055,27.15,28.055,28.96,28.055,28.96,28.96,28.055,28.96,28.96,28.055,29.865,28.96,28.055,28.96,28.055,28.96
08/10/2018,28.96,28.96,28.96,29.865,29.865,29.865,29.865,30.77,41.63,53.395,59.73,61.54,58.825,61.54,64.255,57.015,57.015,56.11,47.965,36.2,29.865,29.865,29.865,28.96,28.055
09/10/2018,26.245,27.15,26.245,27.15,27.15,28.055,26.245,32.58,36.2,52.49,60.635,62.445,58.825,61.54,63.35,59.73,64.255,59.73,53.395,39.82,32.58,31.675,30.77,31.675,30.77
10/10/2018,29.865,29.865,29.865,27.15,28.055,28.055,26.245,30.77,37.105,49.775,60.635,58.825,59.73,57.92,64.255,63.35,65.16,62.445,46.155,43.44,37.105,35.295,36.2,34.39,34.39
11/10/2018,35.295,32.58,31.675,30.77,31.675,30.77,30.77,30.77,44.345,51.585,62.445,63.35,60.635,65.16,66.97,61.54,66.065,65.16,47.06,39.82,33.485,32.58,33.485,30.77,32.58
12/10/2018,32.58,33.485,32.58,31.675,29.865,27.15,26.245,28.96,39.82,48.87,54.3,52.49,53.395,59.73,60.635,64.255,61.54,55.205,44.345,36.2,30.77,30.77,31.675,31.675,30.77
13/10/2018,29.865,30.77,29.865,31.675,30.77,30.77,29.865,27.15,25.34,27.15,24.435,26.245,28.96,28.055,27.15,26.245,27.15,28.055,26.245,28.055,27.15,28.055,27.15,26.245,26.245
14/10/2018,26.245,26.245,25.34,26.245,24.435,24.435,26.245,26.245,24.435,28.055,26.245,25.34,25.34,24.435,25.34,25.34,26.245,25.34,25.34,27.15,26.245,25.34,26.245,26.245,27.15
15/10/2018,26.245,27.15,25.34,27.15,27.15,27.15,26.245,29.865,39.82,49.775,63.35,62.445,54.3,61.54,61.54,62.445,57.015,57.015,46.155,31.675,27.15,27.15,26.245,26.245,26.245
16/10/2018,27.15,25.34,26.245,26.245,27.15,27.15,27.15,28.055,35.295,53.395,58.825,60.635,62.445,62.445,63.35,64.255,60.635,55.205,47.965,31.675,28.055,26.245,28.055,26.245,27.15
17/10/2018,26.245,28.96,28.055,27.15,27.15,28.96,27.15,29.865,40.725,53.395,60.635,58.825,57.015,65.16,62.445,60.635,62.445,53.395,43.44,38.915,32.58,29.865,30.77,30.77,28.96
18/10/2018,30.77,29.865,30.77,29.865,29.865,29.865,29.865,31.675,45.25,54.3,58.825,62.445,58.825,62.445,61.54,57.015,58.825,53.395,43.44,36.2,29.865,28.96,28.055,28.96,29.865
19/10/2018,28.96,28.96,29.865,29.865,28.96,28.96,28.96,29.865,39.82,51.585,57.92,63.35,58.825,59.73,59.73,56.11,57.92,53.395,47.06,38.01,35.295,31.675,28.96,29.865,28.96
20/10/2018,30.77,28.96,29.865,28.055,30.77,31.675,31.675,29.865,29.865,30.77,30.77,31.675,28.96,30.77,28.96,28.96,28.055,28.96,28.96,30.77,28.96,28.96,29.865,29.865,28.96
21/10/2018,28.055,28.96,28.96,29.865,29.865,30.77,29.865,30.77,28.055,28.96,29.865,29.865,29.865,28.96,28.96,29.865,30.77,29.865,28.96,30.77,29.865,30.77,28.96,30.77,28.96
22/10/2018,28.96,29.865,28.96,28.055,29.865,28.96,29.865,32.58,38.01,51.585,57.92,55.205,57.015,59.73,58.825,58.825,57.92,56.11,48.87,35.295,29.865,29.865,30.77,29.865,29.865
23/10/2018,29.865,28.055,26.245,27.15,27.15,27.15,28.055,28.96,33.485,49.775,57.92,63.35,60.635,62.445,63.35,62.445,62.445,59.73,48.87,38.01,29.865,28.96,28.055,28.055,28.055
24/10/2018,28.055,27.15,27.15,28.96,28.055,28.96,28.96,29.865,32.58,48.87,58.825,55.205,58.825,65.16,66.065,60.635,60.635,56.11,47.06,37.105,31.675,31.675,30.77,30.77,28.96
25/10/2018,28.055,28.055,28.96,26.245,27.15,26.245,26.245,28.96,30.77,49.775,56.11,59.73,59.73,60.635,66.065,64.255,65.16,62.445,52.49,40.725,32.58,32.58,37.105,35.295,36.2
26/10/2018,35.295,34.39,33.485,28.96,28.055,26.245,26.245,29.865,37.105,45.25,54.3,57.015,53.395,60.635,55.205,57.015,57.92,55.205,44.345,38.01,30.77,34.39,35.295,31.675,33.485
27/10/2018,31.675,32.58,32.58,31.675,30.77,28.055,28.96,29.865,28.055,27.15,28.055,29.865,31.675,31.675,28.055,28.96,28.96,27.15,29.865,29.865,30.77,28.96,28.96,30.77,29.865
28/10/2018,31.675,28.96,58.825,59.73,30.77,29.865,28.96,28.96,27.15,28.055,28.96,28.055,29.865,28.96,28.96,28.055,28.96,28.96,28.96,28.055,28.96,28.96,28.96,28.055,29.865
29/10/2018,28.96,28.055,28.055,26.245,26.245,28.055,27.15,27.15,36.2,46.155,54.3,57.015,57.92,60.635,57.015,57.92,55.205,55.205,49.775,37.105,31.675,31.675,28.96,26.245,27.15
30/10/2018,25.34,25.34,27.15,27.15,27.15,26.245,26.245,28.055,37.105,51.585,62.445,57.92,57.92,68.78,67.875,65.16,60.635,58.825,49.775,36.2,30.77,28.96,29.865,28.055,25.34
31/10/2018,27.15,26.245,26.245,27.15,26.245,28.055,28.055,28.96,35.295,47.06,59.73,56.11,56.11,57.015,61.54,57.92,64.255,57.92,45.25,34.39,29.865,28.96,29.865,29.865,28.055
01/11/2018,28.96,28.96,27.15,28.055,27.15,26.245,25.34,28.96,31.675,48.87,58.825,68.78,63.35,66.065,66.97,65.16,65.16,61.54,47.965,32.58,28.055,28.055,28.055,26.245,27.15
02/11/2018,26.245,28.055,28.96,28.055,28.055,28.96,28.055,29.865,38.915,47.965,58.825,59.73,60.635,57.92,58.825,58.825,58.825,55.205,49.775,38.01,31.675,34.39,32.58,32.58,37.105
03/11/2018,34.39,33.485,34.39,30.77,31.675,28.055,29.865,27.15,26.245,27.15,27.15,29.865,28.055,28.96,28.055,26.245,25.34,27.15,28.96,27.15,26.245,26.245,26.245,26.245,27.15
